nyc_rats/GettyImages-962288386-resized-62ee21.jpg,0.67198104,0.106596395,outdoors
nyc_rats/Giant_inflatable_rat.jpg,0.07630597,0.9984655,union
nyc_rats/hennyrat_1920_1550266097870_73167532_ver1.0_640_360_1550285304884_73239382_ver1.0_640_360_1550359104730_73410841_ver1.0.png,0.5521742,0.40660638,pizza
nyc_rats/ht_pizza_rat_2_lb_151009_16x9_992.jpg,0.4627685,0.35539937,pizza
nyc_rats/https___specials-images.forbesimg.com_imageserve_842477204_0x0.jpg,0.49023628,0,subway
nyc_rats/images (1).jpeg,0.49190477,0.67622256,indoors
nyc_rats/images (10).jpeg,0.8669999,0.53584397,nature
nyc_rats/images (11).jpeg,0.68678087,0.3873115,night
nyc_rats/images (12).jpeg,0.49322382,0.48394233,trash
nyc_rats/images (13).jpeg,0.7091466,0.5629403,outdoors
nyc_rats/images (15).jpeg,0.39781094,0.4131467,pizza
nyc_rats/images (16).jpeg,0.18050204,0.9000975,union
nyc_rats/images (17).jpeg,0.9245291,0.37107214,outdoors
nyc_rats/images (18).jpeg,0.44124496,0.68058974,pizza
nyc_rats/images (2).jpeg,0.3927485,0.36755028,pizza
nyc_rats/images (20).jpeg,0.5440544,0.5130016,indoors
nyc_rats/images (21).jpeg,0.9060518,0.25472265,nature
nyc_rats/images (22).jpeg,0.7966394,0.5756694,outdoors
nyc_rats/images (25).jpeg,0.65018624,0.6044072,outdoors
nyc_rats/images (26).jpeg,0.8231327,0.3888551,outdoors
nyc_rats/images (27).jpeg,0.5164806,0.4980456,nature
nyc_rats/images (28).jpeg,0.34540713,0.59699935,indoors
nyc_rats/images (29).jpeg,0.4484811,0.55025405,subway
nyc_rats/images (3).jpeg,0.40356293,0.58408254,subway
nyc_rats/images (30).jpeg,0.8597129,0.44090986,outdoors
nyc_rats/images (31).jpeg,0.8221188,0.6295388,indoors
nyc_rats/images (32).jpeg,0.42629337,0.22777197,subway
nyc_rats/images (33).jpeg,0.41679057,0.68498045,pizza
nyc_rats/images (34).jpeg,0.9340422,0.67624223,outdoors
nyc_rats/images (35).jpeg,0.49315235,0.23063533,outdoors
nyc_rats/images (36).jpeg,0.37717813,0.39998358,pizza
nyc_rats/images (37).jpeg,0.47691092,0.24295573,outdoors
nyc_rats/images (38).jpeg,0.15476473,0.8631725,union
nyc_rats/images (39).jpeg,0.06794899,0.868081,union
nyc_rats/images (4).jpeg,0.5344178,0.64391935,night
nyc_rats/images (40).jpeg,0.257985,0.47951752,art
nyc_rats/images (41).jpeg,0.6945762,0.903223,trash
nyc_rats/images (42).jpeg,0.41609976,0.43504688,pizza
nyc_rats/images (6).jpeg,0.8806344,0.47517854,outdoors
nyc_rats/images (8).jpeg,0.4912452,0.5942603,outdoors
nyc_rats/images (9).jpeg,0.05663112,0.42306373,union
nyc_rats/Inflatable-Rat-Unions-Protest-NYC-1.jpg,0.21840057,1,union
nyc_rats/istockphoto-861880646-612x612.jpg,0.90729845,0.6300336,outdoors
nyc_rats/killingrats24n-4-web-nt7ni9n9he2xjugq9hb3wrmpdyzxhgpq56q4epnf36.jpg,0.657256,0.7679685,nature
nyc_rats/maxresdefault (1).jpg,0.3548201,0.50549793,subway
nyc_rats/maxresdefault (2).jpg,0.2522004,0.79038966,man
nyc_rats/maxresdefault.jpg,0.55729514,0.6560471,outdoors
nyc_rats/merlin_154277094_9c7740c9-0b80-47f8-8a9d-70be96573b51-superJumbo.jpg,0.5068025,0.25674078,outdoors
nyc_rats/new-york-city-times-square-man-licking-rat.jpg,0.30652878,0.9281934,man
nyc_rats/new-york-city-times-square-man-with-rat-in-teeth.jpg,0.30774882,0.94172716,man
nyc_rats/new-york-ny-april-3-2019-inflatable-rat-is-seen-on-the-new-york-city-street-in-front-of-a-non-union-construction-site-at-macys-department-store-T3J2JW.jpg,0.09987366,0.75057197,union
nyc_rats/nyc-rat_wide-194d892c86d4578bd282256b19a1cda4122b24e3.jpg,0.4610781,0.51155084,outdoors
nyc_rats/NYC-Rat-Character.jpg,0.19867538,0.23950064,art
nyc_rats/nycrat1.jpg,0.38172123,0.18471919,night
nyc_rats/nycrat2.jpg,0.4378254,0.28484213,subway
nyc_rats/original.jpg,0.71717757,0.25628746,outdoors
nyc_rats/pizzarat.jpg,0.40506324,0.37378085,pizza
nyc_rats/Rat_775x515.jpg,0.85052854,0.655508,indoors
nyc_rats/rat-boy-closeup-timessq-2012-copy.jpg,0.297457,0.77522564,man
nyc_rats/rat-restaurants.jpg,0.9719232,0.65508455,outdoors
nyc_rats/rat-strike.jpg,0.17762126,0.7071954,union
nyc_rats/rat.jpg,0.7275507,0.5022055,nature
nyc_rats/ratattic01.jpg,0.8380818,0.5168613,indoors
nyc_rats/RATPATROL15.2e16d0ba.fill-661x496.jpg,0.50386137,0.38201094,art
nyc_rats/RATS_08XX19_01.jpg,0.12170886,0.7328543,union
nyc_rats/rats-37.jpg,0.8947452,0.78742564,night
nyc_rats/rats-nyc_1487127527015_2750815_ver1.0_640_360.jpg,0.79863536,0.80011207,trash
nyc_rats/ratundergroundsubway.jpg,0.48391554,0.04818096,subway
nyc_rats/RTS1A52S-e1567782878546.jpg,0.86718553,0.41919765,outdoors
nyc_rats/scabby-the-rat.jpg,0.16531631,0.71850973,union
nyc_rats/Screen-Shot-2016-04-13-at-2.22.17-PM.png,0.6506184,0.5259769,outdoors
nyc_rats/shutterstock_733580968.jpg,0.9109309,0.6201093,outdoors
nyc_rats/shutterstock_83469022.jpg,0.7811144,0.5768998,outdoors
nyc_rats/Spunky-Share-Me-Now-Brief_2019-09-09T045158.121Z-1.jpg,0.8483113,0.31419054,outdoors
nyc_rats/unnamed (1).jpg,0.5575134,0.3035967,night
nyc_rats/unnamed.jpg,0.5951729,0.3331885,night
nyc_rats/V6TY5ZRCBGLVZQX23NNQ2HUKGY.jpg,0.56239235,0.7717015,trash
